map_shape_id,role_title,full_name,political_party,bio,contact_email,contact_phone,holding_since,source_url,photo_url
25402,State Representative,Elaine Davis,Republican Party,State Representative for TN District 18,rep.elaine.davis@capitol.tn.gov,615-741-2287,,https://tnhousegop.org/members/representative-elaine-davis/,https://images.squarespace-cdn.com/content/v1/62669899a296e67b1d34963d/13e0ac0c-9c86-423e-baa5-655fb75829bf/ElaineDavis2022-1.jpg
25408,State Representative,Trey Steimel,Republican Party,State Representative for AR District 2,trey.steimel@arkansashouse.org,501-682-6211,,https://arkleg.state.ar.us/Legislators/Detail?member=Steimel,https://www.arkleg.state.ar.us/Content/photos/2023/House/602_sm.jpg
25416,State Representative,Ann Kelley,Republican Party,State Representative for MO District 127,ann.kelley@house.mo.gov,573-751-2165,,https://house.mo.gov/memberdetails.aspx?district=127,https://house.mo.gov/MemberPhoto.aspx?id=2051
25421,State Representative,Kelby Timmons,Republican Party,State Representative for ND District 26,ktimmons@ndlegis.gov,,,https://ndlegis.gov/biography/kelby-timmons,https://www.ndlegis.gov/sites/default/files/styles/member_list_photo/public/person/photo/ktimmons2023.jpg?itok=NPPJqbct
25422,State Representative,Pam Marsh,Democratic Party,State Representative for OR District 5,rep.pammarsh@oregonlegislature.gov,503-986-1405,,https://www.oregonlegislature.gov/marsh,https://www.oregonlegislature.gov/marsh/PublishingImages/member_photo.jpg
25424,State Representative,Dan Howell,Republican Party,State Representative for TN District 22,rep.dan.howell@capitol.tn.gov,615-741-7799,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H22,http://www.capitol.tn.gov/house/members/images/h22.jpg
25426,State Representative,Joe Schmick,Republican Party,State Representative for WA District 9,joe.schmick@leg.wa.gov,360-786-7844,,https://houserepublicans.wa.gov/Joe-Schmick/,https://leg.wa.gov/memberphoto/13209.jpg
25427,State Representative,Joel Kitchens,Republican Party,State Representative for WI District 1,rep.kitchens@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2017/legislators/assembly/1572,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2476.jpg
25432,State Representative,Derell Wilson,Democratic Party,State Representative for CT District 46,derell.wilson@cga.ct.gov,860-240-8585,,https://www.housedems.ct.gov/Wilson,
25433,State Representative,David Tarnas,Democratic Party,State Representative for HI District 8,reptarnas@capitol.hawaii.gov,808-586-8510,,https://capitol.hawaii.gov/memberpage.aspx?member=tarnas&year=2019,http://www.capitol.hawaii.gov/MemberFiles/RepSenPhotos/Tarnas.jpg
25434,State Representative,Luke Evslin,Democratic Party,State Representative for HI District 16,repevslin@capitol.hawaii.gov,808-586-6270,,https://www.capitol.hawaii.gov/legislature/memberpage.aspx?member=291,http://www.capitol.hawaii.gov/MemberFiles/RepSenPhotos/Evslin.jpg
25436,State Representative,Tobias Schlingensiepen,Democratic Party,State Representative for KS District 55,tobias.schlingensiepen@house.ks.gov,785-296-7669,,https://www.kslegislature.gov/legislators/rep_schlingensiepen_tobias_1/,https://images.squarespace-cdn.com/content/v1/62a93b88228a337fdf4f80e2/1655346125169-V2O5XAAA56EL7GFUJ9L6/Tobias+4KH+0422.jpg?format=500w
25437,State Representative,Tom Smith,Republican Party,State Representative for KY District 86,tom.smith@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=86,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house86.jpg
25438,State Representative,Yusuf Yusuf,Democratic Party,State Representative for ME District 118,yusuf.yusuf@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/3137,https://images.squarespace-cdn.com/content/v1/5bca0b3d2727be3db78cf3a5/e4b97ccb-1fff-4f93-97de-366a951e649e/Yusuf+Yusuf.jpg?format=500w
25443,State Representative,Don Mayhew,Republican Party,State Representative for MO District 124,don.mayhew@house.mo.gov,573-751-3604,,https://house.mo.gov/MemberDetails.aspx?district=124,https://house.mo.gov/MemberPhoto.aspx?id=2082
25447,State Representative,Tom Gann,Republican Party,State Representative for OK District 8,tom.gann@okhouse.gov,405-557-7364,,https://www.okhouse.gov/Members/Contact.aspx?District=8,"https://www.okhouse.gov/Members/Pictures/HiRes/Gann,%20Tom.jpg"
25448,State Representative,Lonnie Hosey,Democratic Party,State Representative for SC District 91,onniehosey@schouse.gov,803-734-2829,,https://scstatehouse.gov/member.php?code=0874999895,https://scstatehouse.gov/images/members/0874999895.jpg
25449,State Representative,Mark Willis,Republican Party,State Representative for SC District 16,markwillis@schouse.gov,803-212-6882,,https://scstatehouse.gov/member.php?code=1942613404,https://scstatehouse.gov/images/members/1942613404.jpg
25450,State Representative,Cody Mitchell,Republican Party,State Representative for SC District 65,codymitchell@schouse.gov,803-212-6964,,https://scstatehouse.gov/member.php?code=1344033930,https://scstatehouse.gov/images/members/1344033930.jpg
25451,State Representative,Tommy Stinnett,Republican Party,State Representative for TN District 20,rep.tom.stinnett@capitol.tn.gov,615-741-3560,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H20,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom_Stinnett_2025.jpg
25454,State Representative,Aicha Davis,Democratic Party,State Representative for TX District 109,aicha.davis@house.texas.gov,512-463-0953,,https://www.house.texas.gov/members/109,https://www.house.texas.gov/images/members/4465.jpg?v=1
25460,State Representative,John Gillette,Republican Party,State Representative for AZ District 30,jgillette@azleg.gov,602-926-4100,,https://www.azleg.gov/house-member/?legislature=56&session=127&legislator=2161,https://bloximages.chicago2.vip.townnews.com/havasunews.com/content/tncms/assets/v3/editorial/6/1b/61ba5bf8-e969-11e5-953b-3ba1ad504638/56e5e78dbc277.image.jpg
25467,State Representative,William Lawrence,Republican Party,State Representative for KY District 70,william.lawrence@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=70,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house70.jpg
25471,State Representative,Jeff Farnan,Republican Party,State Representative for MO District 1,jeff.farnan@house.mo.gov,573-751-9465,,https://house.mo.gov/MemberDetails.aspx?district=1,https://house.mo.gov/MemberPhoto.aspx?id=2354
25473,State Representative,Tommy John Schiavoni,Democratic Party,State Representative for NY District 1,schiavonitj@nyassembly.gov,518-455-5997,,https://nyassembly.gov/mem/Tommy-John-Schiavoni,https://www.southamptontownny.gov/ImageRepository/Document?documentID=19829
25474,State Representative,Jake Johnson,Republican Party,State Representative for NC District 113,jake.johnson@ncleg.gov,919-715-4466,,https://www.ncleg.gov/Members/Biography/H/762,https://www.ncleg.gov/Members/MemberImage/H/762/Low
25476,State Representative,Jackie Hayes,Democratic Party,State Representative for SC District 55,jackiehayes@schouse.gov,803-734-3099,,https://scstatehouse.gov/member.php?code=0802272631,https://scstatehouse.gov/images/members/0802272631.jpg
25477,State Representative,Timothy Hill,Republican Party,State Representative for TN District 3,rep.timothy.hill@capitol.tn.gov,615-741-2050,,https://tnhousegop.org/members/representative-timothy-hill/,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/TimothyHill.jpg
25480,State Representative,Clyde Shavers,Democratic Party,State Representative for WA District 10,clyde.shavers@leg.wa.gov,360-786-7884,,https://housedemocrats.wa.gov/Shavers/,https://leg.wa.gov/memberphoto/34050.jpg
25482,State Representative,Tara Johnson,Democratic Party,State Representative for WI District 96,rep.johnson@legis.wisconsin.gov,608-237-9196,,https://docs.legis.wisconsin.gov/2025/legislators/assembly/2904,https://wisconsinpublictv.s3.us-east-2.amazonaws.com/wp-content/uploads/2023/09/politics-election-2024-3rddistrict-tarajohnson-announcement.jpg
25483,State Representative,Duke Tucker,Republican Party,State Representative for WI District 75,rep.tucker@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2025/legislators/assembly/2897,https://dukeforwisconsin.com/wp-content/uploads/2024/03/IMG_0256-scaled.jpg
25484,State Representative,Nina Webber,Republican Party,State Representative for WY District 24,nina.webber@wyoleg.gov,,,https://wyoleg.gov/Legislators/2025/H/2123,https://wyoleg.gov/LegislatorSummary/Photos/68th-WebberNina.jpg
25485,State Representative,"""Julio Concepci\xF3n""",Democratic Party,State Representative for CT District 4,julio.concepcion@cga.ct.gov,860-240-8585,,"https://www.cga.ct.gov/asp/CGABillStatus/CGAMemberBills.asp?dist_code=%27004%27&dist_name=004%20-%Concepcion,%Julio",http://www2.housedems.ct.gov/Concepcion/images/Concepcion_HS.jpg
25488,State Representative,Steve Bratcher,Republican Party,State Representative for KY District 25,steve.bratcher@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=25,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house25.jpg
25490,State Representative,Irene Gifford,Republican Party,State Representative for ME District 28,irene.gifford@legislature.maine.gov,207-287-1440,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1465,https://legislature.maine.gov/house/house/Repository/MemberProfiles/af5019e3-ac57-47c4-bc0e-b9eb39973a6f_GIFFORD.jpg
25491,State Representative,Amy Roeder,Democratic Party,State Representative for ME District 23,amy.roeder@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1437,https://legislature.maine.gov/house/house/Repository/MemberProfiles/3265b5dc-e744-46e5-8ff5-317b5e4842ae_RoederNEW.jpg
25499,State Representative,Terry Alexander,Democratic Party,State Representative for SC District 59,terryalexander@schouse.gov,803-734-3004,,https://scstatehouse.gov/member.php?code=0011363635,https://scstatehouse.gov/images/members/0011363635.jpg
25500,State Representative,Phillip Lowe,Republican Party,State Representative for SC District 60,philliplowe@schouse.gov,803-734-2975,,https://scstatehouse.gov/member.php?code=1125568047,https://scstatehouse.gov/images/members/1125568047.jpg
25501,State Representative,Rick Eldridge,Republican Party,State Representative for TN District 10,rep.rick.eldridge@capitol.tn.gov,615-741-6877,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H10,http://www.capitol.tn.gov/house/members/images/H10.jpg
25504,State Representative,Davina Duerr,Democratic Party,State Representative for WA District 1,davina.duerr@leg.wa.gov,360-786-7928,,https://housedemocrats.wa.gov/Duerr/,https://leg.wa.gov/memberphoto/29877.jpg
25506,State Representative,Dave Foggin,Republican Party,State Representative for WV District 14,dave.foggin@wvhouse.gov,304-340-3136,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Foggin,http://www.wvlegislature.gov/images/members/2023/house/foggin_dave.jpg
25507,State Representative,"""Michele Pe\xF1a""",Republican Party,State Representative for AZ District 23,mpena@azleg.gov,602-926-3696,,https://www.azleg.gov/house-member/?legislature=56&session=127&legislator=2189,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MichelePena.png
25512,State Representative,Katie Stewart,Democratic Party,State Representative for CO District 59,katie.stewart.house@coleg.gov,303-866-2914,,https://leg.colorado.gov/legislators/katie-stewart,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/KatieStewart2024.jpg
25517,State Representative,Adam Bowling,Republican Party,State Representative for KY District 87,adam.bowling@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=87,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house87.jpg
25521,State Representative,Justin Pizzulli,Republican Party,State Representative for OH District 90,rep90@ohiohouse.gov,614-466-2124,,https://ohiohouse.gov/members/justin-pizzulli,https://www.legislature.ohio.gov/assets/people/justin-pizzulli/headshots/thumbnails/medium/justin-pizzulli-july-2023-headshot_medium.jpg
25522,State Representative,Tracy Quint,Republican Party,State Representative for ME District 8,tracy.quint@legislature.maine.gov,800-423-2900,,https://legislature.maine.gov/house/house/MemberProfiles/Details/1443,https://legislature.maine.gov/house/house/Repository/MemberProfiles/a2caf281-9523-418e-b5a2-1a0635438985_QuintNEW.jpg
25524,State Representative,Sean Pouche,Republican Party,State Representative for MO District 13,sean.pouche@house.mo.gov,573-751-6593,,https://house.mo.gov/MemberDetails.aspx?district=013,https://house.mo.gov/MemberPhoto.aspx?id=2209
25529,State Representative,John Crawford,Republican Party,State Representative for TN District 1,rep.john.crawford@capitol.tn.gov,615-741-7623,,https://tnhousegop.org/members/representative-john-crawford/,http://www.capitol.tn.gov/house/members/images/h1.jpg
25530,State Representative,Renea Jones,Republican Party,State Representative for TN District 4,rep.renea.jones@capitol.tn.gov,615-741-7450,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H4,https://reneajones.com/wp-content/uploads/2023/12/aboutimage.jpg
25532,State Representative,Rob Chase,Republican Party,State Representative for WA District 4,rob.chase@leg.wa.gov,360-786-7984,,https://leg.wa.gov/legislators/member/rob-chase,https://robchase.houserepublicans.wa.gov/wp-content/uploads/2025/01/Rep-Chase_Rob-2025_900x1200.jpg
25533,State Representative,Treig Pronschinske,Republican Party,State Representative for WI District 29,rep.pronschinske@legis.wisconsin.gov,,,https://docs.legis.wisconsin.gov/2017/legislators/assembly/1642,https://docs.legis.wisconsin.gov/2023/legislators/assembly/2502.jpg
25536,State Representative,Dee Morikawa,Democratic Party,State Representative for HI District 17,repmorikawa@capitol.hawaii.gov,808-586-6280,,https://capitol.hawaii.gov/memberpage.aspx?member=morikawa&year=2019,http://www.capitol.hawaii.gov/MemberFiles/RepSenPhotos/Morikawa.jpg
25537,State Representative,Linda Ichiyama,Democratic Party,State Representative for HI District 31,repichiyama@capitol.hawaii.gov,808-586-6220,,https://www.capitol.hawaii.gov/legislature/memberpage.aspx?member=60,http://www.capitol.hawaii.gov/MemberFiles/RepSenPhotos/Ichiyama.jpg
25538,State Representative,Jenny Meltzer,Republican Party,State Representative for IN District 73,h73@iga.in.gov,317-232-9657,,https://iga.in.gov/legislative/2024/legislators/legislator_jennifer_meltzer_1,https://www.indianahouserepublicans.com/clientuploads/directory/members/Main_List/Meltzer_Main_List_2.jpg
25539,State Representative,Jill Ward,Republican Party,State Representative for KS District 105,jill.ward@house.ks.gov,785-296-7488,,https://www.kslegislature.gov/legislators/rep_ward_jill_1/,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JillWard24.jpeg
25544,State Representative,Bill Owen,Republican Party,State Representative for MO District 131,bill.owen@house.mo.gov,573-751-2948,,https://house.mo.gov/MemberDetails.aspx?district=131,https://house.mo.gov/MemberPhoto.aspx?id=2231
25545,State Representative,Jeff Knight,Republican Party,State Representative for MO District 142,jeff.knight@house.mo.gov,573-751-1167,,https://house.mo.gov/MemberDetails.aspx?district=142,https://house.mo.gov/MemberPhoto.aspx?id=2020
25548,State Representative,Rande Worthen,Republican Party,State Representative for OK District 64,rande.worthen@okhouse.gov,405-557-7398,,https://www.okhouse.gov/Members/Contact.aspx?District=64,https://www.okhouse.gov/Members/Pictures/HiRes/Rande-Worthen.jpg
25552,State Representative,Ed Butler,Republican Party,State Representative for TN District 41,rep.ed.butler@capitol.tn.gov,615-741-1260,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H41,http://edbutlerfortn.com/wp-content/uploads/2018/04/Ed-Butler.jpg
25553,State Representative,Michael Hale,Republican Party,State Representative for TN District 40,rep.michael.hale@capitol.tn.gov,615-741-2192,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H40,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michael_Hale_20230524_083209.jpeg
25556,State Representative,April Berg,Democratic Party,State Representative for WA District 44,april.berg@leg.wa.gov,360-786-7892,,https://housedemocrats.wa.gov/Berg/,https://housedemocrats.wa.gov/tmp/2021/01/Rep-Berg_April-2021_150x200.jpg
25558,State Representative,Jordan Maynor,Republican Party,State Representative for WV District 41,jordan.maynor@wvhouse.gov,304-340-3164,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Maynor,http://www.wvlegislature.gov/images/members/2023/house/maynor_jordan.jpg
25564,State Representative,Louis Ruiz,Democratic Party,State Representative for KS District 31,louis.ruiz@house.ks.gov,,,https://www.kslegislature.gov/legislators/rep_ruiz_louis_1/,https://www.kslegislature.gov/static/li_pics/rep_ruiz_louis_1.jpg
25572,State Representative,Anthony Moore,Republican Party,State Representative for OK District 57,anthony.moore@okhouse.gov,405-557-7325,,https://www.okhouse.gov/Members/Contact.aspx?District=57,"https://www.okhouse.gov/Members/Pictures/HiRes/Moore,%20Anthony.jpg"
25573,State Representative,Andi Story,Democratic Party,State Representative for AK District 3,representative.andi.story@akleg.gov,907-465-3744,,https://akhouse.org/rep-story/,http://akleg.gov/images/legislators/450x600/STO.jpg
25574,State Representative,Weston Newton,Republican Party,State Representative for SC District 120,westonnewton@schouse.gov,803-734-3120,,https://scstatehouse.gov/member.php?code=1418749830,https://scstatehouse.gov/images/members/1418749830.jpg
25575,State Representative,Tim Goodwin,Republican Party,State Representative for SD District 30,tim.goodwin@sdlegislature.gov,,,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1444&Session=2019,https://sdlegislature.gov/inc/img/Legislators/Goodwin_2017.jpg
25580,State Representative,Kyle Brown,Democratic Party,State Representative for CO District 12,kyle.brown.house@coleg.gov,303-866-2920,,https://leg.colorado.gov/legislators/kyle-brown,"https://leg.colorado.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMEZUQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4dbbcef24e21979fc4a8cd74bea005733c789d61/Brown,%20Kyle.jpg"
25581,State Representative,Manny Rutinel,Democratic Party,State Representative for CO District 32,manny.rutinel.house@coleg.gov,303-866-2945,,https://leg.colorado.gov/legislators/manny-rutinel,"https://leg.colorado.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBelZUQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ef4c74094f42d481f610cc35459aa4ca3a78b6eb/Rutinel,%20Manny.jpg"
25582,State Representative,Joe Canino,Republican Party,State Representative for CT District 65,joe.canino@housegop.ct.gov,860-240-8700,,https://www.cthousegop.com/canino/,http://ctlobby.com/wp-content/uploads/2022/03/Joe-Headshot-BW.png
25585,State Representative,Lindsay Vaughn,Democratic Party,State Representative for KS District 22,lindsay.vaughn@house.ks.gov,785-296-8503,,https://www.kslegislature.gov/legislators/rep_vaughn_lindsay_1/,https://www.kslegislature.gov/static/li_pics/rep_vaughn_lindsay_1.jpg
25586,State Representative,Linda Featherston,Democratic Party,State Representative for KS District 16,linda.featherston@house.ks.gov,785-296-7354,,https://www.kslegislature.gov/legislators/rep_featherston_linda_1/,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Linda-Featherston.jpg
25587,State Representative,Wade Williams,Republican Party,State Representative for KY District 4,wade.williams@kylegislature.gov,502-564-8100,,https://legislature.ky.gov/Legislators/Pages/Legislator-Profile.aspx?DistrictNumber=4,https://legislature.ky.gov/Legislators%20Thumbnail%20Images/house4.jpg
25590,State Representative,Justin Crosby,Democratic Party,State Representative for MS District 22,jcrosby@house.ms.gov,,,https://billstatus.ls.state.ms.us/members/house/crosby.xml,https://cdn.mississippitoday.org/wp-content/uploads/2025/07/16124016/IMG_20250627_163819-200x200.jpg
25597,State Representative,Latyna Humphrey,Democratic Party,State Representative for OH District 2,rep02@ohiohouse.gov,614-466-8010,,https://ohiohouse.gov/latyna-m-humphrey,https://www.legislature.ohio.gov/assets/people/latyna-m-humphrey/headshots/thumbnails/medium/latyna-m-humphrey-january-2023-headshot_medium.jpg
25598,State Representative,Jacob Rosecrants,Democratic Party,State Representative for OK District 46,jacob.rosecrants@okhouse.gov,405-557-7329,,https://www.okhouse.gov/Members/Contact.aspx?District=46,"https://www.okhouse.gov/Members/Pictures/HiRes/Rosecrants,%20Jacob.jpg"
25601,State Representative,Phillip Bowers,Republican Party,State Representative for SC District 3,phillipbowers@schouse.gov,803-212-6908,,https://www.scstatehouse.gov/member.php?code=0169318162,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Phillip_Bowers.PNG
25602,State Representative,Wendell Jones,Democratic Party,State Representative for SC District 25,wendelljones@schouse.gov,803-212-6941,,https://scstatehouse.gov/member.php?code=0953408977,https://scstatehouse.gov/images/members/0953408977.jpg
25603,State Representative,Andrew Farmer,Republican Party,State Representative for TN District 17,rep.andrew.farmer@capitol.tn.gov,615-741-4419,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H17,http://www.capitol.tn.gov/house/members/images/h17.jpg
25604,State Representative,Chris Corry,Republican Party,State Representative for WA District 15,chris.corry@leg.wa.gov,360-786-7810,,https://ChrisCorry.houserepublicans.wa.gov/,https://leg.wa.gov/memberphoto/29097.jpg
25605,State Representative,Adam Burkhammer,Republican Party,State Representative for WV District 64,adam.burkhammer@wvhouse.gov,304-340-3123,,https://www.legis.state.wv.us/House/lawmaker.cfm?member=Delegate+Burkhammer,https://www.wvlegislature.gov/images/members/2025/house/burkhammer_adam.jpg
25609,State Representative,Elizabeth Velasco,Democratic Party,State Representative for CO District 57,elizabeth.velasco.house@coleg.gov,303-866-2949,,https://leg.colorado.gov/legislators/elizabeth-velasco,"https://leg.colorado.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNTltQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1fae82b072c31f28dbf73e893d992426893562a5/Velasco,%20Elizabeth.jpg"
25612,State Representative,Matt Commons,Republican Party,State Representative for IN District 13,h13@iga.in.gov,317-232-9600,,https://iga.in.gov/legislative/2026/legislators/legislator_matt_commons_1,"https://static.wixstatic.com/media/00b233_c656903b0f40495f862980ada8809bd3~mv2.png/v1/fill/w_560,h_730,al_c,q_90,enc_auto/00b233_c656903b0f40495f862980ada8809bd3~mv2.png"
25615,State Representative,David Sieck,Republican Party,State Representative for IA District 16,david.sieck@legis.iowa.gov,515-281-3221,,https://iowahouserepublicans.nationbuilder.com/reps,https://www.legis.iowa.gov/photo?action=getPhoto&ga=91&pid=15920
25623,State Representative,Blayne Osborn,Republican Party,State Representative for NV District 39,blayne.osborn@asm.state.nv.us,775-684-8843,,https://www.leg.state.nv.us/App/Legislator/A/Assembly/36th2025Special/39,http://www.leg.state.nv.us/Session/36th2025Special/legislators/Assembly/Images/Osborn.Blayne.427.jpg
25625,State Representative,Phil Palmesano,Republican Party,State Representative for NY District 132,palmesanop@nyassembly.gov,518-455-5791,,https://assembly.state.ny.us/mem/?sh=email,https://assembly.state.ny.us/write/upload/member_files/132/headshot/132.jpg?hst=1660074839
25626,State Representative,Mark Pless,Republican Party,State Representative for NC District 118,mark.pless@ncleg.gov,919-733-5732,,https://www.ncleg.gov/Members/Biography/H/773,https://www.ncleg.gov/Members/MemberImage/H/773/Low
25627,State Representative,Dani Isaacsohn,Democratic Party,State Representative for OH District 24,rep24@ohiohouse.gov,614-466-5786,,https://www.ohiohouse.gov/members/dani-isaacsohn,https://www.legislature.ohio.gov/assets/people/dani-isaacsohn/headshots/thumbnails/medium/dani-isaacsohn-april-2023-headshot_medium.jpg
25629,State Representative,Bobby Levy,Republican Party,State Representative for OR District 58,rep.bobbylevy@oregonlegislature.gov,503-986-1458,,https://www.oregonlegislature.gov/levy,https://www.oregonlegislature.gov/levy/PublishingImages/member_photo.jpg
25630,State Representative,Bill Bell,Republican Party,State Representative for WV District 8,bill.bell@wvhouse.gov,304-340-3226,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Bell,https://www.wvlegislature.gov/images/members/2025/house/bell_bill.jpg
25634,State Representative,Steven Woodrow,Democratic Party,State Representative for CO District 2,steven.woodrow.house@coleg.gov,303-866-2967,,https://leg.colorado.gov/legislators/steven-woodrow,"https://leg.colorado.gov/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMXhUQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b28a2d8e234c37d646a99efd0b7aea44a198fe9d/Woodrow,Steven-.jpg"
25638,State Representative,Rick Wilborn,Republican Party,State Representative for KS District 73,richard.wilborn@house.ks.gov,785-296-7640,,https://www.kslegislature.gov/legislators/rep_wilborn_rick_1/,https://www.kslegislature.gov/static/li_pics/rep_wilborn_rick_1.jpg
25640,State Representative,"""Ashanti Mart\xEDnez""",Democratic Party,State Representative for MD District 22,ashanti.martinez@house.maryland.gov,410-841-3652,,https://mgaleg.maryland.gov/mgawebsite/Members/Details/martinez01,https://mgaleg.maryland.gov/2023RS/images/martinez01.jpg
25641,State Representative,Joe Vogel,Democratic Party,State Representative for MD District 17,joe.vogel@house.maryland.gov,410-841-3103,,https://mgaleg.maryland.gov/mgawebsite/Members/Details/vogel01,https://mgaleg.maryland.gov/2025RS/images/vogel01.jpg
25645,State Representative,Jeff Coleman,Republican Party,State Representative for MO District 32,jeff.coleman@house.mo.gov,573-751-1487,,https://house.mo.gov/MemberDetails.aspx?district=32,https://house.mo.gov/MemberPhoto.aspx?id=2071
25649,State Representative,Alek Skarlatos,Republican Party,State Representative for OR District 4,rep.alekskarlatos@oregonlegislature.gov,503-986-1404,,https://www.oregonlegislature.gov/skarlatos,https://storage.googleapis.com/enview-dev-public-general/legislative-people-photos/121328.jpg
25650,State Representative,Vikki Breese Iverson,Republican Party,State Representative for OR District 59,rep.vikkibreeseiverson@oregonlegislature.gov,503-986-1459,,https://www.oregonlegislature.gov/breese-iverson,https://www.oregonlegislature.gov/breese-iverson/PublishingImages/member_photo.jpg
25652,State Representative,Bill Taylor,Republican Party,State Representative for SC District 86,billtaylor@schouse.gov,803-212-6923,,https://scstatehouse.gov/member.php?code=1811363419,https://scstatehouse.gov/images/members/1811363419.jpg
25653,State Representative,Al Novstrup,Republican Party,State Representative for SD District 3,al.novstrup@sdlegislature.gov,605-773-3851,,https://sdlegislature.gov/Legislators/Legislators/MemberDetail.aspx?Member=1456&Session=2018s,https://sdlegislature.gov/inc/img/Legislators/NOVSTRUP_2017.jpg
25654,State Representative,Bo Mitchell,Democratic Party,State Representative for TN District 50,rep.bo.mitchell@capitol.tn.gov,615-741-4317,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H50,http://www.capitol.tn.gov/house/members/images/h50.jpg
25655,State Representative,Jody Barrett,Republican Party,State Representative for TN District 69,rep.jody.barrett@capitol.tn.gov,615-741-3513,,https://wapp.capitol.tn.gov/apps/legislatorinfo/member.aspx?district=H69,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jody-Barrett.PNG
25656,State Representative,Donna Howard,Democratic Party,State Representative for TX District 48,donna.howard@house.texas.gov,512-463-0631,,https://house.texas.gov/members/3310,https://house.texas.gov/images/members/3310.jpg?v=1
25658,State Representative,Rick Garcia,Democratic Party,State Representative for WV District 76,rick.garcia@wvhouse.gov,304-340-3124,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Garcia,https://www.wvlegislature.gov/images/members/2025/house/garcia_rick.jpg
25659,State Representative,Jeff Campbell,Republican Party,State Representative for WV District 46,jeff.campbell@wvhouse.gov,304-340-3131,,https://www.wvlegislature.gov/House/lawmaker.cfm?member=Delegate%20Campbell,https://www.wvlegislature.gov/images/members/2025/house/campbell_jeff.jpg
25660,State Representative,John Winter,Republican Party,State Representative for WY District 28,john.winter@wyoleg.gov,,,https://www.wyoleg.gov/Legislators/2023/H/2056,https://wyoleg.gov/LegislatorSummary/Photos/68th-WinterJohn.jpg
25661,State Representative,Landon Brown,Republican Party,State Representative for WY District 9,landon.brown@wyoleg.gov,,,https://www.wyoleg.gov/Legislators/2023/H/2034,https://wyoleg.gov/LegislatorSummary/Photos/68th-BrownLandon.jpg
